Uniformization
Time	2ServersUp	1ServerUp	BothDown	Up	Down	
40.1	0.983642	0.01629055	0.00006745	0.98370945	0.00006745	
40.2	0.98364181	0.01629073	0.00006745	0.98370927	0.00006745	
40.3	0.98364163	0.01629091	0.00006745	0.98370909	0.00006745	
40.4	0.98364145	0.01629109	0.00006745	0.98370891	0.00006745	
40.5	0.98364128	0.01629127	0.00006745	0.98370873	0.00006745	
40.6	0.98364111	0.01629144	0.00006746	0.98370856	0.00006746	
40.7	0.98364094	0.0162916	0.00006746	0.9837084	0.00006746	
40.8	0.98364077	0.01629177	0.00006746	0.98370823	0.00006746	
40.9	0.98364061	0.01629193	0.00006746	0.98370807	0.00006746	
41	0.98364045	0.01629209	0.00006746	0.98370791	0.00006746	
41.1	0.98364029	0.01629224	0.00006746	0.98370776	0.00006746	
41.2	0.98364014	0.0162924	0.00006746	0.9837076	0.00006746	
41.3	0.98363999	0.01629255	0.00006747	0.98370745	0.00006747	
41.4	0.98363984	0.01629269	0.00006747	0.98370731	0.00006747	
41.5	0.9836397	0.01629284	0.00006747	0.98370716	0.00006747	
41.6	0.98363955	0.01629298	0.00006747	0.98370702	0.00006747	
41.7	0.98363941	0.01629312	0.00006747	0.98370688	0.00006747	
41.8	0.98363927	0.01629325	0.00006747	0.98370675	0.00006747	
41.9	0.98363914	0.01629339	0.00006747	0.98370661	0.00006747	
42	0.98363901	0.01629352	0.00006747	0.98370648	0.00006747	
42.1	0.98363888	0.01629365	0.00006747	0.98370635	0.00006747	
42.2	0.98363875	0.01629378	0.00006748	0.98370622	0.00006748	
42.3	0.98363862	0.0162939	0.00006748	0.9837061	0.00006748	
42.4	0.9836385	0.01629402	0.00006748	0.98370598	0.00006748	
42.5	0.98363838	0.01629414	0.00006748	0.98370586	0.00006748	
42.6	0.98363826	0.01629426	0.00006748	0.98370574	0.00006748	
42.7	0.98363814	0.01629438	0.00006748	0.98370562	0.00006748	
42.8	0.98363803	0.01629449	0.00006748	0.98370551	0.00006748	
42.9	0.98363791	0.0162946	0.00006748	0.9837054	0.00006748	
43	0.9836378	0.01629471	0.00006748	0.98370529	0.00006748	
43.1	0.9836377	0.01629482	0.00006748	0.98370518	0.00006748	
43.2	0.98363759	0.01629493	0.00006749	0.98370507	0.00006749	
43.3	0.98363748	0.01629503	0.00006749	0.98370497	0.00006749	
43.4	0.98363738	0.01629513	0.00006749	0.98370487	0.00006749	
43.5	0.98363728	0.01629523	0.00006749	0.98370477	0.00006749	
43.6	0.98363718	0.01629533	0.00006749	0.98370467	0.00006749	
43.7	0.98363708	0.01629543	0.00006749	0.98370457	0.00006749	
43.8	0.98363699	0.01629552	0.00006749	0.98370448	0.00006749	
43.9	0.9836369	0.01629561	0.00006749	0.98370439	0.00006749	
44	0.9836368	0.0162957	0.00006749	0.9837043	0.00006749	
44.1	0.98363671	0.01629579	0.00006749	0.98370421	0.00006749	
44.2	0.98363663	0.01629588	0.00006749	0.98370412	0.00006749	
44.3	0.98363654	0.01629597	0.00006749	0.98370403	0.00006749	
44.4	0.98363645	0.01629605	0.00006749	0.98370395	0.00006749	
44.5	0.98363637	0.01629614	0.0000675	0.98370386	0.0000675	
44.6	0.98363629	0.01629622	0.0000675	0.98370378	0.0000675	
44.7	0.98363621	0.0162963	0.0000675	0.9837037	0.0000675	
44.8	0.98363613	0.01629638	0.0000675	0.98370362	0.0000675	
44.9	0.98363605	0.01629645	0.0000675	0.98370355	0.0000675	
45	0.98363597	0.01629653	0.0000675	0.98370347	0.0000675	
45.1	0.9836359	0.0162966	0.0000675	0.9837034	0.0000675	
45.2	0.98363582	0.01629668	0.0000675	0.98370332	0.0000675	
45.3	0.98363575	0.01629675	0.0000675	0.98370325	0.0000675	
45.4	0.98363568	0.01629682	0.0000675	0.98370318	0.0000675	
45.5	0.98363561	0.01629689	0.0000675	0.98370311	0.0000675	
45.6	0.98363554	0.01629696	0.0000675	0.98370304	0.0000675	
45.7	0.98363547	0.01629702	0.0000675	0.98370298	0.0000675	
45.8	0.98363541	0.01629709	0.0000675	0.98370291	0.0000675	
45.9	0.98363534	0.01629715	0.0000675	0.98370285	0.0000675	
46	0.98363528	0.01629722	0.0000675	0.98370278	0.0000675	
46.1	0.98363522	0.01629728	0.00006751	0.98370272	0.00006751	
46.2	0.98363516	0.01629734	0.00006751	0.98370266	0.00006751	
46.3	0.9836351	0.0162974	0.00006751	0.9837026	0.00006751	
46.4	0.98363504	0.01629746	0.00006751	0.98370254	0.00006751	
46.5	0.98363498	0.01629751	0.00006751	0.98370249	0.00006751	
46.6	0.98363492	0.01629757	0.00006751	0.98370243	0.00006751	
46.7	0.98363487	0.01629763	0.00006751	0.98370237	0.00006751	
46.8	0.98363481	0.01629768	0.00006751	0.98370232	0.00006751	
46.9	0.98363476	0.01629773	0.00006751	0.98370227	0.00006751	
47	0.9836347	0.01629779	0.00006751	0.98370221	0.00006751	
47.1	0.98363465	0.01629784	0.00006751	0.98370216	0.00006751	
47.2	0.9836346	0.01629789	0.00006751	0.98370211	0.00006751	
47.3	0.98363455	0.01629794	0.00006751	0.98370206	0.00006751	
47.4	0.9836345	0.01629799	0.00006751	0.98370201	0.00006751	
47.5	0.98363445	0.01629803	0.00006751	0.98370197	0.00006751	
47.6	0.98363441	0.01629808	0.00006751	0.98370192	0.00006751	
47.7	0.98363436	0.01629813	0.00006751	0.98370187	0.00006751	
47.8	0.98363431	0.01629817	0.00006751	0.98370183	0.00006751	
47.9	0.98363427	0.01629822	0.00006751	0.98370178	0.00006751	
48	0.98363423	0.01629826	0.00006751	0.98370174	0.00006751	
48.1	0.98363418	0.0162983	0.00006751	0.9837017	0.00006751	
48.2	0.98363414	0.01629835	0.00006751	0.98370165	0.00006751	
48.3	0.9836341	0.01629839	0.00006751	0.98370161	0.00006751	
48.4	0.98363406	0.01629843	0.00006751	0.98370157	0.00006751	
48.5	0.98363402	0.01629847	0.00006751	0.98370153	0.00006751	
48.6	0.98363398	0.01629851	0.00006752	0.98370149	0.00006752	
48.7	0.98363394	0.01629854	0.00006752	0.98370146	0.00006752	
48.8	0.9836339	0.01629858	0.00006752	0.98370142	0.00006752	
48.9	0.98363386	0.01629862	0.00006752	0.98370138	0.00006752	
49	0.98363383	0.01629866	0.00006752	0.98370134	0.00006752	
49.1	0.98363379	0.01629869	0.00006752	0.98370131	0.00006752	
49.2	0.98363376	0.01629873	0.00006752	0.98370127	0.00006752	
49.3	0.98363372	0.01629876	0.00006752	0.98370124	0.00006752	
49.4	0.98363369	0.01629879	0.00006752	0.98370121	0.00006752	
49.5	0.98363365	0.01629883	0.00006752	0.98370117	0.00006752	
49.6	0.98363362	0.01629886	0.00006752	0.98370114	0.00006752	
49.7	0.98363359	0.01629889	0.00006752	0.98370111	0.00006752	
49.8	0.98363356	0.01629892	0.00006752	0.98370108	0.00006752	
49.9	0.98363353	0.01629895	0.00006752	0.98370105	0.00006752	
50	0.9836335	0.01629898	0.00006752	0.98370102	0.00006752	
50.1	0.98363347	0.01629901	0.00006752	0.98370099	0.00006752	
50.2	0.98363344	0.01629904	0.00006752	0.98370096	0.00006752	
50.3	0.98363341	0.01629907	0.00006752	0.98370093	0.00006752	
50.4	0.98363338	0.0162991	0.00006752	0.9837009	0.00006752	
50.5	0.98363335	0.01629913	0.00006752	0.98370087	0.00006752	
50.6	0.98363332	0.01629915	0.00006752	0.98370085	0.00006752	
50.7	0.9836333	0.01629918	0.00006752	0.98370082	0.00006752	
50.8	0.98363327	0.01629921	0.00006752	0.98370079	0.00006752	
50.9	0.98363325	0.01629923	0.00006752	0.98370077	0.00006752	
51	0.98363322	0.01629926	0.00006752	0.98370074	0.00006752	
51.1	0.9836332	0.01629928	0.00006752	0.98370072	0.00006752	
51.2	0.98363317	0.01629931	0.00006752	0.98370069	0.00006752	
51.3	0.98363315	0.01629933	0.00006752	0.98370067	0.00006752	
51.4	0.98363312	0.01629935	0.00006752	0.98370065	0.00006752	
51.5	0.9836331	0.01629938	0.00006752	0.98370062	0.00006752	
51.6	0.98363308	0.0162994	0.00006752	0.9837006	0.00006752	
51.7	0.98363306	0.01629942	0.00006752	0.98370058	0.00006752	
51.8	0.98363303	0.01629944	0.00006752	0.98370056	0.00006752	
51.9	0.98363301	0.01629946	0.00006752	0.98370054	0.00006752	
52	0.98363299	0.01629949	0.00006752	0.98370051	0.00006752	
52.1	0.98363297	0.01629951	0.00006752	0.98370049	0.00006752	
52.2	0.98363295	0.01629953	0.00006752	0.98370047	0.00006752	
52.3	0.98363293	0.01629955	0.00006752	0.98370045	0.00006752	
52.4	0.98363291	0.01629957	0.00006752	0.98370043	0.00006752	
52.5	0.98363289	0.01629958	0.00006752	0.98370042	0.00006752	
52.6	0.98363287	0.0162996	0.00006752	0.9837004	0.00006752	
52.7	0.98363285	0.01629962	0.00006752	0.98370038	0.00006752	
52.8	0.98363284	0.01629964	0.00006752	0.98370036	0.00006752	
52.9	0.98363282	0.01629966	0.00006752	0.98370034	0.00006752	
53	0.9836328	0.01629967	0.00006753	0.98370033	0.00006753	
53.1	0.98363278	0.01629969	0.00006753	0.98370031	0.00006753	
53.2	0.98363277	0.01629971	0.00006753	0.98370029	0.00006753	
53.3	0.98363275	0.01629972	0.00006753	0.98370028	0.00006753	
53.4	0.98363273	0.01629974	0.00006753	0.98370026	0.00006753	
53.5	0.98363272	0.01629976	0.00006753	0.98370024	0.00006753	
53.6	0.9836327	0.01629977	0.00006753	0.98370023	0.00006753	
53.7	0.98363269	0.01629979	0.00006753	0.98370021	0.00006753	
53.8	0.98363267	0.0162998	0.00006753	0.9837002	0.00006753	
53.9	0.98363266	0.01629982	0.00006753	0.98370018	0.00006753	
54	0.98363264	0.01629983	0.00006753	0.98370017	0.00006753	
54.1	0.98363263	0.01629985	0.00006753	0.98370015	0.00006753	
54.2	0.98363261	0.01629986	0.00006753	0.98370014	0.00006753	
54.3	0.9836326	0.01629987	0.00006753	0.98370013	0.00006753	
54.4	0.98363259	0.01629989	0.00006753	0.98370011	0.00006753	
54.5	0.98363257	0.0162999	0.00006753	0.9837001	0.00006753	
54.6	0.98363256	0.01629991	0.00006753	0.98370009	0.00006753	
54.7	0.98363255	0.01629993	0.00006753	0.98370007	0.00006753	
54.8	0.98363253	0.01629994	0.00006753	0.98370006	0.00006753	
54.9	0.98363252	0.01629995	0.00006753	0.98370005	0.00006753	
55	0.98363251	0.01629996	0.00006753	0.98370004	0.00006753	
55.1	0.9836325	0.01629997	0.00006753	0.98370003	0.00006753	
55.2	0.98363249	0.01629999	0.00006753	0.98370001	0.00006753	
55.3	0.98363247	0.0163	0.00006753	0.9837	0.00006753	
55.4	0.98363246	0.01630001	0.00006753	0.98369999	0.00006753	
55.5	0.98363245	0.01630002	0.00006753	0.98369998	0.00006753	
55.6	0.98363244	0.01630003	0.00006753	0.98369997	0.00006753	
55.7	0.98363243	0.01630004	0.00006753	0.98369996	0.00006753	
55.8	0.98363242	0.01630005	0.00006753	0.98369995	0.00006753	
55.9	0.98363241	0.01630006	0.00006753	0.98369994	0.00006753	
56	0.9836324	0.01630007	0.00006753	0.98369993	0.00006753	
56.1	0.98363239	0.01630008	0.00006753	0.98369992	0.00006753	
56.2	0.98363238	0.01630009	0.00006753	0.98369991	0.00006753	
56.3	0.98363237	0.0163001	0.00006753	0.9836999	0.00006753	
56.4	0.98363236	0.01630011	0.00006753	0.98369989	0.00006753	
56.5	0.98363235	0.01630012	0.00006753	0.98369988	0.00006753	
56.6	0.98363234	0.01630013	0.00006753	0.98369987	0.00006753	
56.7	0.98363233	0.01630014	0.00006753	0.98369986	0.00006753	
56.8	0.98363233	0.01630015	0.00006753	0.98369985	0.00006753	
56.9	0.98363232	0.01630015	0.00006753	0.98369985	0.00006753	
57	0.98363231	0.01630016	0.00006753	0.98369984	0.00006753	
57.1	0.9836323	0.01630017	0.00006753	0.98369983	0.00006753	
57.2	0.98363229	0.01630018	0.00006753	0.98369982	0.00006753	
57.3	0.98363228	0.01630019	0.00006753	0.98369981	0.00006753	
57.4	0.98363228	0.01630019	0.00006753	0.98369981	0.00006753	
57.5	0.98363227	0.0163002	0.00006753	0.9836998	0.00006753	
57.6	0.98363226	0.01630021	0.00006753	0.98369979	0.00006753	
57.7	0.98363225	0.01630022	0.00006753	0.98369978	0.00006753	
57.8	0.98363225	0.01630022	0.00006753	0.98369978	0.00006753	
57.9	0.98363224	0.01630023	0.00006753	0.98369977	0.00006753	
58	0.98363223	0.01630024	0.00006753	0.98369976	0.00006753	
58.1	0.98363223	0.01630024	0.00006753	0.98369976	0.00006753	
58.2	0.98363222	0.01630025	0.00006753	0.98369975	0.00006753	
58.3	0.98363221	0.01630026	0.00006753	0.98369974	0.00006753	
58.4	0.98363221	0.01630026	0.00006753	0.98369974	0.00006753	
58.5	0.9836322	0.01630027	0.00006753	0.98369973	0.00006753	
58.6	0.98363219	0.01630028	0.00006753	0.98369972	0.00006753	
58.7	0.98363219	0.01630028	0.00006753	0.98369972	0.00006753	
58.8	0.98363218	0.01630029	0.00006753	0.98369971	0.00006753	
58.9	0.98363218	0.01630029	0.00006753	0.98369971	0.00006753	
59	0.98363217	0.0163003	0.00006753	0.9836997	0.00006753	
59.1	0.98363216	0.01630031	0.00006753	0.98369969	0.00006753	
59.2	0.98363216	0.01630031	0.00006753	0.98369969	0.00006753	
59.3	0.98363215	0.01630032	0.00006753	0.98369968	0.00006753	
59.4	0.98363215	0.01630032	0.00006753	0.98369968	0.00006753	
59.5	0.98363214	0.01630033	0.00006753	0.98369967	0.00006753	
59.6	0.98363214	0.01630033	0.00006753	0.98369967	0.00006753	
59.7	0.98363213	0.01630034	0.00006753	0.98369966	0.00006753	
59.8	0.98363213	0.01630034	0.00006753	0.98369966	0.00006753	
59.9	0.98363212	0.01630035	0.00006753	0.98369965	0.00006753	
60	0.98363212	0.01630035	0.00006753	0.98369965	0.00006753	
60.1	0.98363211	0.01630036	0.00006753	0.98369964	0.00006753	
60.2	0.98363211	0.01630036	0.00006753	0.98369964	0.00006753	
60.3	0.9836321	0.01630037	0.00006753	0.98369963	0.00006753	
60.4	0.9836321	0.01630037	0.00006753	0.98369963	0.00006753	
60.5	0.98363209	0.01630037	0.00006753	0.98369963	0.00006753	
60.6	0.98363209	0.01630038	0.00006753	0.98369962	0.00006753	
60.7	0.98363209	0.01630038	0.00006753	0.98369962	0.00006753	
60.8	0.98363208	0.01630039	0.00006753	0.98369961	0.00006753	
60.9	0.98363208	0.01630039	0.00006753	0.98369961	0.00006753	
61	0.98363207	0.0163004	0.00006753	0.9836996	0.00006753	
61.1	0.98363207	0.0163004	0.00006753	0.9836996	0.00006753	
61.2	0.98363207	0.0163004	0.00006753	0.9836996	0.00006753	
61.3	0.98363206	0.01630041	0.00006753	0.98369959	0.00006753	
61.4	0.98363206	0.01630041	0.00006753	0.98369959	0.00006753	
61.5	0.98363205	0.01630041	0.00006753	0.98369959	0.00006753	
61.6	0.98363205	0.01630042	0.00006753	0.98369958	0.00006753	
61.7	0.98363205	0.01630042	0.00006753	0.98369958	0.00006753	
61.8	0.98363204	0.01630042	0.00006753	0.98369958	0.00006753	
61.9	0.98363204	0.01630043	0.00006753	0.98369957	0.00006753	
62	0.98363204	0.01630043	0.00006753	0.98369957	0.00006753	
62.1	0.98363203	0.01630043	0.00006753	0.98369957	0.00006753	
62.2	0.98363203	0.01630044	0.00006753	0.98369956	0.00006753	
62.3	0.98363203	0.01630044	0.00006753	0.98369956	0.00006753	
62.4	0.98363202	0.01630044	0.00006753	0.98369956	0.00006753	
62.5	0.98363202	0.01630045	0.00006753	0.98369955	0.00006753	
62.6	0.98363202	0.01630045	0.00006753	0.98369955	0.00006753	
62.7	0.98363202	0.01630045	0.00006753	0.98369955	0.00006753	
62.8	0.98363201	0.01630046	0.00006753	0.98369954	0.00006753	
62.9	0.98363201	0.01630046	0.00006753	0.98369954	0.00006753	
63	0.98363201	0.01630046	0.00006753	0.98369954	0.00006753	
63.1	0.983632	0.01630046	0.00006753	0.98369954	0.00006753	
63.2	0.983632	0.01630047	0.00006753	0.98369953	0.00006753	
63.3	0.983632	0.01630047	0.00006753	0.98369953	0.00006753	
63.4	0.983632	0.01630047	0.00006753	0.98369953	0.00006753	
63.5	0.98363199	0.01630047	0.00006753	0.98369953	0.00006753	
63.6	0.98363199	0.01630048	0.00006753	0.98369952	0.00006753	
63.7	0.98363199	0.01630048	0.00006753	0.98369952	0.00006753	
63.8	0.98363199	0.01630048	0.00006753	0.98369952	0.00006753	
63.9	0.98363198	0.01630048	0.00006753	0.98369952	0.00006753	
64	0.98363198	0.01630049	0.00006753	0.98369951	0.00006753	
64.1	0.98363198	0.01630049	0.00006753	0.98369951	0.00006753	
64.2	0.98363198	0.01630049	0.00006753	0.98369951	0.00006753	
64.3	0.98363197	0.01630049	0.00006753	0.98369951	0.00006753	
64.4	0.98363197	0.0163005	0.00006753	0.9836995	0.00006753	
64.5	0.98363197	0.0163005	0.00006753	0.9836995	0.00006753	
64.6	0.98363197	0.0163005	0.00006753	0.9836995	0.00006753	
64.7	0.98363197	0.0163005	0.00006753	0.9836995	0.00006753	
64.8	0.98363196	0.0163005	0.00006753	0.9836995	0.00006753	
64.9	0.98363196	0.01630051	0.00006753	0.98369949	0.00006753	
65	0.98363196	0.01630051	0.00006753	0.98369949	0.00006753	
65.1	0.98363196	0.01630051	0.00006753	0.98369949	0.00006753	
65.2	0.98363196	0.01630051	0.00006753	0.98369949	0.00006753	
65.3	0.98363196	0.01630051	0.00006753	0.98369949	0.00006753	
65.4	0.98363195	0.01630051	0.00006753	0.98369949	0.00006753	
65.5	0.98363195	0.01630052	0.00006753	0.98369948	0.00006753	
65.6	0.98363195	0.01630052	0.00006753	0.98369948	0.00006753	
65.7	0.98363195	0.01630052	0.00006753	0.98369948	0.00006753	
65.8	0.98363195	0.01630052	0.00006753	0.98369948	0.00006753	
65.9	0.98363194	0.01630052	0.00006753	0.98369948	0.00006753	
66	0.98363194	0.01630052	0.00006753	0.98369948	0.00006753	
66.1	0.98363194	0.01630053	0.00006753	0.98369947	0.00006753	
66.2	0.98363194	0.01630053	0.00006753	0.98369947	0.00006753	
66.3	0.98363194	0.01630053	0.00006753	0.98369947	0.00006753	
66.4	0.98363194	0.01630053	0.00006753	0.98369947	0.00006753	
66.5	0.98363194	0.01630053	0.00006753	0.98369947	0.00006753	
66.6	0.98363193	0.01630053	0.00006753	0.98369947	0.00006753	
66.7	0.98363193	0.01630054	0.00006753	0.98369946	0.00006753	
66.8	0.98363193	0.01630054	0.00006753	0.98369946	0.00006753	
66.9	0.98363193	0.01630054	0.00006753	0.98369946	0.00006753	
67	0.98363193	0.01630054	0.00006753	0.98369946	0.00006753	
67.1	0.98363193	0.01630054	0.00006753	0.98369946	0.00006753	
67.2	0.98363193	0.01630054	0.00006753	0.98369946	0.00006753	
67.3	0.98363192	0.01630054	0.00006753	0.98369946	0.00006753	
67.4	0.98363192	0.01630054	0.00006753	0.98369946	0.00006753	
67.5	0.98363192	0.01630055	0.00006753	0.98369945	0.00006753	
67.6	0.98363192	0.01630055	0.00006753	0.98369945	0.00006753	
67.7	0.98363192	0.01630055	0.00006753	0.98369945	0.00006753	
67.8	0.98363192	0.01630055	0.00006753	0.98369945	0.00006753	
67.9	0.98363192	0.01630055	0.00006753	0.98369945	0.00006753	
68	0.98363192	0.01630055	0.00006753	0.98369945	0.00006753	
68.1	0.98363192	0.01630055	0.00006753	0.98369945	0.00006753	
68.2	0.98363191	0.01630055	0.00006753	0.98369945	0.00006753	
68.3	0.98363191	0.01630055	0.00006753	0.98369945	0.00006753	
68.4	0.98363191	0.01630056	0.00006753	0.98369944	0.00006753	
68.5	0.98363191	0.01630056	0.00006753	0.98369944	0.00006753	
68.6	0.98363191	0.01630056	0.00006753	0.98369944	0.00006753	
68.7	0.98363191	0.01630056	0.00006753	0.98369944	0.00006753	
68.8	0.98363191	0.01630056	0.00006753	0.98369944	0.00006753	
68.9	0.98363191	0.01630056	0.00006753	0.98369944	0.00006753	
69	0.98363191	0.01630056	0.00006753	0.98369944	0.00006753	
69.1	0.98363191	0.01630056	0.00006753	0.98369944	0.00006753	
69.2	0.9836319	0.01630056	0.00006753	0.98369944	0.00006753	
69.3	0.9836319	0.01630056	0.00006753	0.98369944	0.00006753	
69.4	0.9836319	0.01630056	0.00006753	0.98369944	0.00006753	
69.5	0.9836319	0.01630057	0.00006753	0.98369943	0.00006753	
69.6	0.9836319	0.01630057	0.00006753	0.98369943	0.00006753	
69.7	0.9836319	0.01630057	0.00006753	0.98369943	0.00006753	
69.8	0.9836319	0.01630057	0.00006753	0.98369943	0.00006753	
69.9	0.9836319	0.01630057	0.00006753	0.98369943	0.00006753	
70	0.9836319	0.01630057	0.00006753	0.98369943	0.00006753	
70.1	0.9836319	0.01630057	0.00006753	0.98369943	0.00006753	
70.2	0.9836319	0.01630057	0.00006753	0.98369943	0.00006753	
70.3	0.9836319	0.01630057	0.00006753	0.98369943	0.00006753	
70.4	0.9836319	0.01630057	0.00006753	0.98369943	0.00006753	
70.5	0.98363189	0.01630057	0.00006753	0.98369943	0.00006753	
70.6	0.98363189	0.01630057	0.00006753	0.98369943	0.00006753	
70.7	0.98363189	0.01630057	0.00006753	0.98369943	0.00006753	
70.8	0.98363189	0.01630057	0.00006753	0.98369943	0.00006753	
70.9	0.98363189	0.01630058	0.00006753	0.98369942	0.00006753	
71	0.98363189	0.01630058	0.00006753	0.98369942	0.00006753	
71.1	0.98363189	0.01630058	0.00006753	0.98369942	0.00006753	
71.2	0.98363189	0.01630058	0.00006753	0.98369942	0.00006753	
71.3	0.98363189	0.01630058	0.00006753	0.98369942	0.00006753	
71.4	0.98363189	0.01630058	0.00006753	0.98369942	0.00006753	
71.5	0.98363189	0.01630058	0.00006753	0.98369942	0.00006753	
71.6	0.98363189	0.01630058	0.00006753	0.98369942	0.00006753	
71.7	0.98363189	0.01630058	0.00006753	0.98369942	0.00006753	
71.8	0.98363189	0.01630058	0.00006753	0.98369942	0.00006753	
71.9	0.98363189	0.01630058	0.00006753	0.98369942	0.00006753	
72	0.98363189	0.01630058	0.00006753	0.98369942	0.00006753	
72.1	0.98363189	0.01630058	0.00006753	0.98369942	0.00006753	
72.2	0.98363188	0.01630058	0.00006753	0.98369942	0.00006753	
72.3	0.98363188	0.01630058	0.00006753	0.98369942	0.00006753	
72.4	0.98363188	0.01630058	0.00006753	0.98369942	0.00006753	
72.5	0.98363188	0.01630058	0.00006753	0.98369942	0.00006753	
72.6	0.98363188	0.01630058	0.00006753	0.98369942	0.00006753	
72.7	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
72.8	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
72.9	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
73	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
73.1	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
73.2	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
73.3	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
73.4	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
73.5	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
73.6	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
73.7	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
73.8	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
73.9	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
74	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
74.1	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
74.2	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
74.3	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
74.4	0.98363188	0.01630059	0.00006753	0.98369941	0.00006753	
74.5	0.98363187	0.01630059	0.00006753	0.98369941	0.00006753	
74.6	0.98363187	0.01630059	0.00006753	0.98369941	0.00006753	
74.7	0.98363187	0.01630059	0.00006753	0.98369941	0.00006753	
