Uniformization
Time	2ServersUp	1ServerUp	BothDown	Up	Down	
1,118.2	0.0339333	0.30055326	0.66551345	0.69944674	0.66551345	
1,118.3	0.03392303	0.30051806	0.66555891	0.69948194	0.66555891	
1,118.4	0.03391277	0.30048286	0.66560438	0.69951714	0.66560438	
1,118.5	0.03390251	0.30044766	0.66564983	0.69955234	0.66564983	
1,118.6	0.03389225	0.30041247	0.66569528	0.69958753	0.66569528	
1,118.7	0.033882	0.30037727	0.66574073	0.69962273	0.66574073	
1,118.8	0.03387175	0.30034208	0.66578617	0.69965792	0.66578617	
1,118.9	0.0338615	0.3003069	0.6658316	0.6996931	0.6658316	
1,119	0.03385126	0.30027171	0.66587703	0.69972829	0.66587703	
1,119.1	0.03384102	0.30023653	0.66592246	0.69976347	0.66592246	
1,119.2	0.03383078	0.30020135	0.66596788	0.69979865	0.66596788	
1,119.3	0.03382054	0.30016617	0.66601329	0.69983383	0.66601329	
1,119.4	0.03381031	0.30013099	0.6660587	0.69986901	0.6660587	
1,119.5	0.03380008	0.30009582	0.6661041	0.69990418	0.6661041	
1,119.6	0.03378986	0.30006064	0.6661495	0.69993936	0.6661495	
1,119.7	0.03377964	0.30002547	0.66619489	0.69997453	0.66619489	
1,119.8	0.03376942	0.29999031	0.66624028	0.70000969	0.66624028	
1,119.9	0.0337592	0.29995514	0.66628566	0.70004486	0.66628566	
1,120	0.03374899	0.29991998	0.66633104	0.70008002	0.66633104	
1,120.1	0.03373878	0.29988482	0.66637641	0.70011518	0.66637641	
1,120.2	0.03372857	0.29984966	0.66642177	0.70015034	0.66642177	
1,120.3	0.03371837	0.2998145	0.66646713	0.7001855	0.66646713	
1,120.4	0.03370817	0.29977935	0.66651249	0.70022065	0.66651249	
1,120.5	0.03369797	0.29974419	0.66655784	0.70025581	0.66655784	
1,120.6	0.03368777	0.29970904	0.66660318	0.70029096	0.66660318	
1,120.7	0.03367758	0.2996739	0.66664852	0.7003261	0.66664852	
1,120.8	0.03366739	0.29963875	0.66669385	0.70036125	0.66669385	
1,120.9	0.03365721	0.29960361	0.66673918	0.70039639	0.66673918	
1,121	0.03364703	0.29956847	0.66678451	0.70043153	0.66678451	
1,121.1	0.03363685	0.29953333	0.66682982	0.70046667	0.66682982	
1,121.2	0.03362667	0.29949819	0.66687514	0.70050181	0.66687514	
1,121.3	0.0336165	0.29946306	0.66692044	0.70053694	0.66692044	
1,121.4	0.03360633	0.29942793	0.66696575	0.70057207	0.66696575	
1,121.5	0.03359616	0.2993928	0.66701104	0.7006072	0.66701104	
1,121.6	0.033586	0.29935767	0.66705633	0.70064233	0.66705633	
1,121.7	0.03357584	0.29932254	0.66710162	0.70067746	0.66710162	
1,121.8	0.03356568	0.29928742	0.6671469	0.70071258	0.6671469	
1,121.9	0.03355553	0.2992523	0.66719218	0.7007477	0.66719218	
1,122	0.03354537	0.29921718	0.66723745	0.70078282	0.66723745	
1,122.1	0.03353523	0.29918206	0.66728271	0.70081794	0.66728271	
1,122.2	0.03352508	0.29914695	0.66732797	0.70085305	0.66732797	
1,122.3	0.03351494	0.29911184	0.66737322	0.70088816	0.66737322	
1,122.4	0.0335048	0.29907673	0.66741847	0.70092327	0.66741847	
1,122.5	0.03349466	0.29904162	0.66746372	0.70095838	0.66746372	
1,122.6	0.03348453	0.29900652	0.66750895	0.70099348	0.66750895	
1,122.7	0.0334744	0.29897141	0.66755419	0.70102859	0.66755419	
1,122.8	0.03346427	0.29893631	0.66759941	0.70106369	0.66759941	
1,122.9	0.03345415	0.29890121	0.66764464	0.70109879	0.66764464	
1,123	0.03344403	0.29886612	0.66768985	0.70113388	0.66768985	
1,123.1	0.03343391	0.29883102	0.66773507	0.70116898	0.66773507	
1,123.2	0.0334238	0.29879593	0.66778027	0.70120407	0.66778027	
1,123.3	0.03341368	0.29876084	0.66782547	0.70123916	0.66782547	
1,123.4	0.03340358	0.29872576	0.66787067	0.70127424	0.66787067	
1,123.5	0.03339347	0.29869067	0.66791586	0.70130933	0.66791586	
1,123.6	0.03338337	0.29865559	0.66796104	0.70134441	0.66796104	
1,123.7	0.03337327	0.29862051	0.66800622	0.70137949	0.66800622	
1,123.8	0.03336317	0.29858543	0.6680514	0.70141457	0.6680514	
1,123.9	0.03335308	0.29855035	0.66809657	0.70144965	0.66809657	
1,124	0.03334299	0.29851528	0.66814173	0.70148472	0.66814173	
1,124.1	0.0333329	0.29848021	0.66818689	0.70151979	0.66818689	
1,124.2	0.03332282	0.29844514	0.66823204	0.70155486	0.66823204	
1,124.3	0.03331274	0.29841007	0.66827719	0.70158993	0.66827719	
1,124.4	0.03330266	0.29837501	0.66832233	0.70162499	0.66832233	
1,124.5	0.03329258	0.29833995	0.66836747	0.70166005	0.66836747	
1,124.6	0.03328251	0.29830489	0.6684126	0.70169511	0.6684126	
1,124.7	0.03327244	0.29826983	0.66845773	0.70173017	0.66845773	
1,124.8	0.03326238	0.29823477	0.66850285	0.70176523	0.66850285	
1,124.9	0.03325231	0.29819972	0.66854797	0.70180028	0.66854797	
1,125	0.03324225	0.29816467	0.66859308	0.70183533	0.66859308	
1,125.1	0.0332322	0.29812962	0.66863818	0.70187038	0.66863818	
1,125.2	0.03322214	0.29809457	0.66868328	0.70190543	0.66868328	
1,125.3	0.03321209	0.29805953	0.66872838	0.70194047	0.66872838	
1,125.4	0.03320205	0.29802449	0.66877347	0.70197551	0.66877347	
1,125.5	0.033192	0.29798945	0.66881855	0.70201055	0.66881855	
1,125.6	0.03318196	0.29795441	0.66886363	0.70204559	0.66886363	
1,125.7	0.03317192	0.29791937	0.6689087	0.70208063	0.6689087	
1,125.8	0.03316189	0.29788434	0.66895377	0.70211566	0.66895377	
1,125.9	0.03315185	0.29784931	0.66899884	0.70215069	0.66899884	
1,126	0.03314183	0.29781428	0.66904389	0.70218572	0.66904389	
1,126.1	0.0331318	0.29777926	0.66908895	0.70222074	0.66908895	
1,126.2	0.03312178	0.29774423	0.66913399	0.70225577	0.66913399	
1,126.3	0.03311176	0.29770921	0.66917903	0.70229079	0.66917903	
1,126.4	0.03310174	0.29767419	0.66922407	0.70232581	0.66922407	
1,126.5	0.03309172	0.29763917	0.6692691	0.70236083	0.6692691	
1,126.6	0.03308171	0.29760416	0.66931413	0.70239584	0.66931413	
1,126.7	0.03307171	0.29756915	0.66935915	0.70243085	0.66935915	
1,126.8	0.0330617	0.29753414	0.66940416	0.70246586	0.66940416	
1,126.9	0.0330517	0.29749913	0.66944917	0.70250087	0.66944917	
1,127	0.0330417	0.29746412	0.66949418	0.70253588	0.66949418	
1,127.1	0.0330317	0.29742912	0.66953918	0.70257088	0.66953918	
1,127.2	0.03302171	0.29739412	0.66958417	0.70260588	0.66958417	
1,127.3	0.03301172	0.29735912	0.66962916	0.70264088	0.66962916	
1,127.4	0.03300173	0.29732412	0.66967415	0.70267588	0.66967415	
1,127.5	0.03299175	0.29728913	0.66971912	0.70271087	0.66971912	
1,127.6	0.03298177	0.29725413	0.6697641	0.70274587	0.6697641	
1,127.7	0.03297179	0.29721914	0.66980906	0.70278086	0.66980906	
1,127.8	0.03296182	0.29718416	0.66985403	0.70281584	0.66985403	
1,127.9	0.03295184	0.29714917	0.66989898	0.70285083	0.66989898	
1,128	0.03294188	0.29711419	0.66994394	0.70288581	0.66994394	
1,128.1	0.03293191	0.29707921	0.66998888	0.70292079	0.66998888	
1,128.2	0.03292195	0.29704423	0.67003382	0.70295577	0.67003382	
1,128.3	0.03291199	0.29700925	0.67007876	0.70299075	0.67007876	
1,128.4	0.03290203	0.29697428	0.67012369	0.70302572	0.67012369	
1,128.5	0.03289208	0.29693931	0.67016862	0.70306069	0.67016862	
1,128.6	0.03288213	0.29690434	0.67021354	0.70309566	0.67021354	
1,128.7	0.03287218	0.29686937	0.67025845	0.70313063	0.67025845	
1,128.8	0.03286223	0.29683441	0.67030336	0.70316559	0.67030336	
1,128.9	0.03285229	0.29679944	0.67034826	0.70320056	0.67034826	
1,129	0.03284235	0.29676448	0.67039316	0.70323552	0.67039316	
1,129.1	0.03283242	0.29672953	0.67043806	0.70327047	0.67043806	
1,129.2	0.03282248	0.29669457	0.67048295	0.70330543	0.67048295	
1,129.3	0.03281255	0.29665962	0.67052783	0.70334038	0.67052783	
1,129.4	0.03280263	0.29662467	0.67057271	0.70337533	0.67057271	
1,129.5	0.0327927	0.29658972	0.67061758	0.70341028	0.67061758	
1,129.6	0.03278278	0.29655477	0.67066245	0.70344523	0.67066245	
1,129.7	0.03277287	0.29651983	0.67070731	0.70348017	0.67070731	
1,129.8	0.03276295	0.29648488	0.67075216	0.70351512	0.67075216	
1,129.9	0.03275304	0.29644994	0.67079702	0.70355006	0.67079702	
1,130	0.03274313	0.29641501	0.67084186	0.70358499	0.67084186	
1,130.1	0.03273323	0.29638007	0.6708867	0.70361993	0.6708867	
1,130.2	0.03272332	0.29634514	0.67093154	0.70365486	0.67093154	
1,130.3	0.03271342	0.29631021	0.67097637	0.70368979	0.67097637	
1,130.4	0.03270353	0.29627528	0.67102119	0.70372472	0.67102119	
1,130.5	0.03269363	0.29624035	0.67106601	0.70375965	0.67106601	
1,130.6	0.03268374	0.29620543	0.67111083	0.70379457	0.67111083	
1,130.7	0.03267385	0.29617051	0.67115564	0.70382949	0.67115564	
1,130.8	0.03266397	0.29613559	0.67120044	0.70386441	0.67120044	
1,130.9	0.03265409	0.29610067	0.67124524	0.70389933	0.67124524	
1,131	0.03264421	0.29606576	0.67129003	0.70393424	0.67129003	
1,131.1	0.03263433	0.29603085	0.67133482	0.70396915	0.67133482	
1,131.2	0.03262446	0.29599594	0.6713796	0.70400406	0.6713796	
1,131.3	0.03261459	0.29596103	0.67142438	0.70403897	0.67142438	
1,131.4	0.03260472	0.29592612	0.67146915	0.70407388	0.67146915	
1,131.5	0.03259486	0.29589122	0.67151392	0.70410878	0.67151392	
1,131.6	0.032585	0.29585632	0.67155868	0.70414368	0.67155868	
1,131.7	0.03257514	0.29582142	0.67160344	0.70417858	0.67160344	
1,131.8	0.03256529	0.29578652	0.67164819	0.70421348	0.67164819	
1,131.9	0.03255544	0.29575163	0.67169293	0.70424837	0.67169293	
1,132	0.03254559	0.29571674	0.67173767	0.70428326	0.67173767	
1,132.1	0.03253574	0.29568185	0.67178241	0.70431815	0.67178241	
1,132.2	0.0325259	0.29564696	0.67182714	0.70435304	0.67182714	
1,132.3	0.03251606	0.29561208	0.67187186	0.70438792	0.67187186	
1,132.4	0.03250622	0.2955772	0.67191658	0.7044228	0.67191658	
1,132.5	0.03249639	0.29554232	0.6719613	0.70445768	0.6719613	
1,132.6	0.03248656	0.29550744	0.67200601	0.70449256	0.67200601	
1,132.7	0.03247673	0.29547256	0.67205071	0.70452744	0.67205071	
1,132.8	0.0324669	0.29543769	0.67209541	0.70456231	0.67209541	
1,132.9	0.03245708	0.29540282	0.6721401	0.70459718	0.6721401	
1,133	0.03244726	0.29536795	0.67218479	0.70463205	0.67218479	
1,133.1	0.03243745	0.29533308	0.67222947	0.70466692	0.67222947	
1,133.2	0.03242763	0.29529822	0.67227415	0.70470178	0.67227415	
1,133.3	0.03241782	0.29526336	0.67231882	0.70473664	0.67231882	
1,133.4	0.03240801	0.2952285	0.67236349	0.7047715	0.67236349	
1,133.5	0.03239821	0.29519364	0.67240815	0.70480636	0.67240815	
1,133.6	0.03238841	0.29515879	0.6724528	0.70484121	0.6724528	
1,133.7	0.03237861	0.29512394	0.67249745	0.70487606	0.67249745	
1,133.8	0.03236882	0.29508909	0.6725421	0.70491091	0.6725421	
1,133.9	0.03235902	0.29505424	0.67258674	0.70494576	0.67258674	
1,134	0.03234923	0.29501939	0.67263137	0.70498061	0.67263137	
1,134.1	0.03233945	0.29498455	0.672676	0.70501545	0.672676	
1,134.2	0.03232966	0.29494971	0.67272063	0.70505029	0.67272063	
1,134.3	0.03231988	0.29491487	0.67276525	0.70508513	0.67276525	
1,134.4	0.03231011	0.29488003	0.67280986	0.70511997	0.67280986	
1,134.5	0.03230033	0.2948452	0.67285447	0.7051548	0.67285447	
1,134.6	0.03229056	0.29481037	0.67289907	0.70518963	0.67289907	
1,134.7	0.03228079	0.29477554	0.67294367	0.70522446	0.67294367	
1,134.8	0.03227102	0.29474071	0.67298826	0.70525929	0.67298826	
1,134.9	0.03226126	0.29470589	0.67303285	0.70529411	0.67303285	
1,135	0.0322515	0.29467106	0.67307743	0.70532894	0.67307743	
1,135.1	0.03224175	0.29463624	0.67312201	0.70536376	0.67312201	
1,135.2	0.03223199	0.29460143	0.67316658	0.70539857	0.67316658	
1,135.3	0.03222224	0.29456661	0.67321115	0.70543339	0.67321115	
1,135.4	0.03221249	0.2945318	0.67325571	0.7054682	0.67325571	
1,135.5	0.03220275	0.29449699	0.67330027	0.70550301	0.67330027	
1,135.6	0.032193	0.29446218	0.67334482	0.70553782	0.67334482	
1,135.7	0.03218327	0.29442737	0.67338936	0.70557263	0.67338936	
1,135.8	0.03217353	0.29439257	0.6734339	0.70560743	0.6734339	
1,135.9	0.0321638	0.29435777	0.67347844	0.70564223	0.67347844	
1,136	0.03215407	0.29432297	0.67352297	0.70567703	0.67352297	
1,136.1	0.03214434	0.29428817	0.67356749	0.70571183	0.67356749	
1,136.2	0.03213461	0.29425338	0.67361201	0.70574662	0.67361201	
1,136.3	0.03212489	0.29421858	0.67365652	0.70578142	0.67365652	
1,136.4	0.03211517	0.29418379	0.67370103	0.70581621	0.67370103	
1,136.5	0.03210546	0.29414901	0.67374553	0.70585099	0.67374553	
1,136.6	0.03209575	0.29411422	0.67379003	0.70588578	0.67379003	
1,136.7	0.03208604	0.29407944	0.67383453	0.70592056	0.67383453	
1,136.8	0.03207633	0.29404466	0.67387901	0.70595534	0.67387901	
1,136.9	0.03206662	0.29400988	0.6739235	0.70599012	0.6739235	
1,137	0.03205692	0.2939751	0.67396797	0.7060249	0.67396797	
1,137.1	0.03204723	0.29394033	0.67401244	0.70605967	0.67401244	
1,137.2	0.03203753	0.29390556	0.67405691	0.70609444	0.67405691	
1,137.3	0.03202784	0.29387079	0.67410137	0.70612921	0.67410137	
1,137.4	0.03201815	0.29383602	0.67414583	0.70616398	0.67414583	
1,137.5	0.03200846	0.29380126	0.67419028	0.70619874	0.67419028	
1,137.6	0.03199878	0.2937665	0.67423472	0.7062335	0.67423472	
1,137.7	0.0319891	0.29373174	0.67427916	0.70626826	0.67427916	
1,137.8	0.03197942	0.29369698	0.6743236	0.70630302	0.6743236	
1,137.9	0.03196975	0.29366223	0.67436803	0.70633777	0.67436803	
1,138	0.03196007	0.29362747	0.67441245	0.70637253	0.67441245	
1,138.1	0.03195041	0.29359272	0.67445687	0.70640728	0.67445687	
1,138.2	0.03194074	0.29355797	0.67450129	0.70644203	0.67450129	
1,138.3	0.03193108	0.29352323	0.67454569	0.70647677	0.67454569	
1,138.4	0.03192142	0.29348849	0.6745901	0.70651151	0.6745901	
1,138.5	0.03191176	0.29345374	0.6746345	0.70654626	0.6746345	
1,138.6	0.03190211	0.29341901	0.67467889	0.70658099	0.67467889	
1,138.7	0.03189245	0.29338427	0.67472328	0.70661573	0.67472328	
1,138.8	0.03188281	0.29334954	0.67476766	0.70665046	0.67476766	
1,138.9	0.03187316	0.2933148	0.67481203	0.7066852	0.67481203	
1,139	0.03186352	0.29328007	0.67485641	0.70671993	0.67485641	
1,139.1	0.03185388	0.29324535	0.67490077	0.70675465	0.67490077	
1,139.2	0.03184424	0.29321062	0.67494513	0.70678938	0.67494513	
1,139.3	0.03183461	0.2931759	0.67498949	0.7068241	0.67498949	
1,139.4	0.03182498	0.29314118	0.67503384	0.70685882	0.67503384	
1,139.5	0.03181535	0.29310646	0.67507819	0.70689354	0.67507819	
1,139.6	0.03180573	0.29307175	0.67512253	0.70692825	0.67512253	
1,139.7	0.0317961	0.29303704	0.67516686	0.70696296	0.67516686	
1,139.8	0.03178648	0.29300232	0.67521119	0.70699768	0.67521119	
1,139.9	0.03177687	0.29296762	0.67525552	0.70703238	0.67525552	
1,140	0.03176725	0.29293291	0.67529984	0.70706709	0.67529984	
1,140.1	0.03175764	0.29289821	0.67534415	0.70710179	0.67534415	
1,140.2	0.03174804	0.29286351	0.67538846	0.70713649	0.67538846	
1,140.3	0.03173843	0.29282881	0.67543276	0.70717119	0.67543276	
1,140.4	0.03172883	0.29279411	0.67547706	0.70720589	0.67547706	
1,140.5	0.03171923	0.29275942	0.67552135	0.70724058	0.67552135	
1,140.6	0.03170964	0.29272472	0.67556564	0.70727528	0.67556564	
1,140.7	0.03170004	0.29269003	0.67560992	0.70730997	0.67560992	
1,140.8	0.03169045	0.29265535	0.6756542	0.70734465	0.6756542	
1,140.9	0.03168087	0.29262066	0.67569847	0.70737934	0.67569847	
1,141	0.03167128	0.29258598	0.67574274	0.70741402	0.67574274	
1,141.1	0.0316617	0.2925513	0.675787	0.7074487	0.675787	
1,141.2	0.03165212	0.29251662	0.67583126	0.70748338	0.67583126	
1,141.3	0.03164255	0.29248195	0.67587551	0.70751805	0.67587551	
1,141.4	0.03163297	0.29244727	0.67591975	0.70755273	0.67591975	
1,141.5	0.0316234	0.2924126	0.67596399	0.7075874	0.67596399	
1,141.6	0.03161384	0.29237793	0.67600823	0.70762207	0.67600823	
1,141.7	0.03160427	0.29234327	0.67605246	0.70765673	0.67605246	
1,141.8	0.03159471	0.2923086	0.67609668	0.7076914	0.67609668	
1,141.9	0.03158515	0.29227394	0.6761409	0.70772606	0.6761409	
1,142	0.0315756	0.29223928	0.67618512	0.70776072	0.67618512	
1,142.1	0.03156604	0.29220463	0.67622933	0.70779537	0.67622933	
1,142.2	0.0315565	0.29216997	0.67627353	0.70783003	0.67627353	
1,142.3	0.03154695	0.29213532	0.67631773	0.70786468	0.67631773	
1,142.4	0.0315374	0.29210067	0.67636192	0.70789933	0.67636192	
1,142.5	0.03152786	0.29206602	0.67640611	0.70793398	0.67640611	
1,142.6	0.03151833	0.29203138	0.67645029	0.70796862	0.67645029	
1,142.7	0.03150879	0.29199674	0.67649447	0.70800326	0.67649447	
1,142.8	0.03149926	0.2919621	0.67653864	0.7080379	0.67653864	
1,142.9	0.03148973	0.29192746	0.67658281	0.70807254	0.67658281	
1,143	0.0314802	0.29189282	0.67662697	0.70810718	0.67662697	
1,143.1	0.03147068	0.29185819	0.67667113	0.70814181	0.67667113	
1,143.2	0.03146116	0.29182356	0.67671528	0.70817644	0.67671528	
1,143.3	0.03145164	0.29178893	0.67675943	0.70821107	0.67675943	
1,143.4	0.03144213	0.29175431	0.67680357	0.70824569	0.67680357	
1,143.5	0.03143261	0.29171968	0.6768477	0.70828032	0.6768477	
1,143.6	0.0314231	0.29168506	0.67689183	0.70831494	0.67689183	
1,143.7	0.0314136	0.29165044	0.67693596	0.70834956	0.67693596	
1,143.8	0.03140409	0.29161583	0.67698008	0.70838417	0.67698008	
1,143.9	0.03139459	0.29158121	0.67702419	0.70841879	0.67702419	
1,144	0.0313851	0.2915466	0.6770683	0.7084534	0.6770683	
1,144.1	0.0313756	0.29151199	0.67711241	0.70848801	0.67711241	
1,144.2	0.03136611	0.29147738	0.67715651	0.70852262	0.67715651	
1,144.3	0.03135662	0.29144278	0.6772006	0.70855722	0.6772006	
1,144.4	0.03134713	0.29140818	0.67724469	0.70859182	0.67724469	
1,144.5	0.03133765	0.29137358	0.67728877	0.70862642	0.67728877	
1,144.6	0.03132817	0.29133898	0.67733285	0.70866102	0.67733285	
1,144.7	0.03131869	0.29130438	0.67737692	0.70869562	0.67737692	
1,144.8	0.03130922	0.29126979	0.67742099	0.70873021	0.67742099	
1,144.9	0.03129975	0.2912352	0.67746505	0.7087648	0.67746505	
1,145	0.03129028	0.29120061	0.67750911	0.70879939	0.67750911	
1,145.1	0.03128081	0.29116603	0.67755316	0.70883397	0.67755316	
1,145.2	0.03127135	0.29113144	0.67759721	0.70886856	0.67759721	
1,145.3	0.03126189	0.29109686	0.67764125	0.70890314	0.67764125	
1,145.4	0.03125243	0.29106228	0.67768529	0.70893772	0.67768529	
1,145.5	0.03124298	0.29102771	0.67772932	0.70897229	0.67772932	
1,145.6	0.03123352	0.29099313	0.67777334	0.70900687	0.67777334	
1,145.7	0.03122407	0.29095856	0.67781736	0.70904144	0.67781736	
1,145.8	0.03121463	0.29092399	0.67786138	0.70907601	0.67786138	
1,145.9	0.03120519	0.29088942	0.67790539	0.70911058	0.67790539	
1,146	0.03119575	0.29085486	0.6779494	0.70914514	0.6779494	
1,146.1	0.03118631	0.2908203	0.67799339	0.7091797	0.67799339	
1,146.2	0.03117687	0.29078574	0.67803739	0.70921426	0.67803739	
1,146.3	0.03116744	0.29075118	0.67808138	0.70924882	0.67808138	
1,146.4	0.03115801	0.29071663	0.67812536	0.70928337	0.67812536	
1,146.5	0.03114859	0.29068207	0.67816934	0.70931793	0.67816934	
1,146.6	0.03113916	0.29064752	0.67821331	0.70935248	0.67821331	
1,146.7	0.03112974	0.29061297	0.67825728	0.70938703	0.67825728	
1,146.8	0.03112032	0.29057843	0.67830125	0.70942157	0.67830125	
1,146.9	0.03111091	0.29054389	0.6783452	0.70945611	0.6783452	
1,147	0.0311015	0.29050935	0.67838916	0.70949065	0.67838916	
1,147.1	0.03109209	0.29047481	0.6784331	0.70952519	0.6784331	
1,147.2	0.03108268	0.29044027	0.67847705	0.70955973	0.67847705	
1,147.3	0.03107328	0.29040574	0.67852098	0.70959426	0.67852098	
1,147.4	0.03106388	0.29037121	0.67856491	0.70962879	0.67856491	
1,147.5	0.03105448	0.29033668	0.67860884	0.70966332	0.67860884	
1,147.6	0.03104509	0.29030215	0.67865276	0.70969785	0.67865276	
1,147.7	0.03103569	0.29026763	0.67869668	0.70973237	0.67869668	
1,147.8	0.03102631	0.29023311	0.67874059	0.70976689	0.67874059	
1,147.9	0.03101692	0.29019859	0.67878449	0.70980141	0.67878449	
1,148	0.03100754	0.29016407	0.67882839	0.70983593	0.67882839	
1,148.1	0.03099816	0.29012955	0.67887229	0.70987045	0.67887229	
1,148.2	0.03098878	0.29009504	0.67891618	0.70990496	0.67891618	
1,148.3	0.0309794	0.29006053	0.67896006	0.70993947	0.67896006	
1,148.4	0.03097003	0.29002603	0.67900394	0.70997397	0.67900394	
1,148.5	0.03096066	0.28999152	0.67904782	0.71000848	0.67904782	
1,148.6	0.0309513	0.28995702	0.67909169	0.71004298	0.67909169	
1,148.7	0.03094193	0.28992252	0.67913555	0.71007748	0.67913555	
1,148.8	0.03093257	0.28988802	0.67917941	0.71011198	0.67917941	
1,148.9	0.03092321	0.28985352	0.67922326	0.71014648	0.67922326	
1,149	0.03091386	0.28981903	0.67926711	0.71018097	0.67926711	
1,149.1	0.03090451	0.28978454	0.67931095	0.71021546	0.67931095	
1,149.2	0.03089516	0.28975005	0.67935479	0.71024995	0.67935479	
1,149.3	0.03088581	0.28971557	0.67939862	0.71028443	0.67939862	
1,149.4	0.03087647	0.28968108	0.67944245	0.71031892	0.67944245	
1,149.5	0.03086712	0.2896466	0.67948627	0.7103534	0.67948627	
1,149.6	0.03085779	0.28961212	0.67953009	0.71038788	0.67953009	
1,149.7	0.03084845	0.28957765	0.6795739	0.71042235	0.6795739	
1,149.8	0.03083912	0.28954317	0.67961771	0.71045683	0.67961771	
1,149.9	0.03082979	0.2895087	0.67966151	0.7104913	0.67966151	
1,150	0.03082046	0.28947423	0.67970531	0.71052577	0.67970531	
1,150.1	0.03081114	0.28943976	0.6797491	0.71056024	0.6797491	
1,150.2	0.03080182	0.2894053	0.67979288	0.7105947	0.67979288	
1,150.3	0.0307925	0.28937084	0.67983666	0.71062916	0.67983666	
1,150.4	0.03078318	0.28933638	0.67988044	0.71066362	0.67988044	
1,150.5	0.03077387	0.28930192	0.67992421	0.71069808	0.67992421	
1,150.6	0.03076456	0.28926747	0.67996797	0.71073253	0.67996797	
1,150.7	0.03075525	0.28923301	0.68001173	0.71076699	0.68001173	
1,150.8	0.03074595	0.28919856	0.68005549	0.71080144	0.68005549	
1,150.9	0.03073665	0.28916412	0.68009924	0.71083588	0.68009924	
1,151	0.03072735	0.28912967	0.68014298	0.71087033	0.68014298	
1,151.1	0.03071805	0.28909523	0.68018672	0.71090477	0.68018672	
1,151.2	0.03070876	0.28906079	0.68023045	0.71093921	0.68023045	
1,151.3	0.03069947	0.28902635	0.68027418	0.71097365	0.68027418	
1,151.4	0.03069018	0.28899191	0.6803179	0.71100809	0.6803179	
1,151.5	0.0306809	0.28895748	0.68036162	0.71104252	0.68036162	
1,151.6	0.03067162	0.28892305	0.68040533	0.71107695	0.68040533	
1,151.7	0.03066234	0.28888862	0.68044904	0.71111138	0.68044904	
1,151.8	0.03065306	0.2888542	0.68049274	0.7111458	0.68049274	
1,151.9	0.03064379	0.28881977	0.68053644	0.71118023	0.68053644	
1,152	0.03063452	0.28878535	0.68058013	0.71121465	0.68058013	
1,152.1	0.03062525	0.28875093	0.68062382	0.71124907	0.68062382	
1,152.2	0.03061598	0.28871652	0.6806675	0.71128348	0.6806675	
1,152.3	0.03060672	0.2886821	0.68071118	0.7113179	0.68071118	
1,152.4	0.03059746	0.28864769	0.68075485	0.71135231	0.68075485	
1,152.5	0.03058821	0.28861328	0.68079851	0.71138672	0.68079851	
1,152.6	0.03057895	0.28857887	0.68084217	0.71142113	0.68084217	
1,152.7	0.0305697	0.28854447	0.68088583	0.71145553	0.68088583	
1,152.8	0.03056045	0.28851007	0.68092948	0.71148993	0.68092948	
1,152.9	0.03055121	0.28847567	0.68097312	0.71152433	0.68097312	
1,153	0.03054197	0.28844127	0.68101676	0.71155873	0.68101676	
1,153.1	0.03053273	0.28840688	0.6810604	0.71159312	0.6810604	
1,153.2	0.03052349	0.28837248	0.68110403	0.71162752	0.68110403	
1,153.3	0.03051426	0.28833809	0.68114765	0.71166191	0.68114765	
1,153.4	0.03050502	0.28830371	0.68119127	0.71169629	0.68119127	
1,153.5	0.0304958	0.28826932	0.68123488	0.71173068	0.68123488	
1,153.6	0.03048657	0.28823494	0.68127849	0.71176506	0.68127849	
1,153.7	0.03047735	0.28820056	0.68132209	0.71179944	0.68132209	
1,153.8	0.03046813	0.28816618	0.68136569	0.71183382	0.68136569	
1,153.9	0.03045891	0.28813181	0.68140929	0.71186819	0.68140929	
1,154	0.03044969	0.28809743	0.68145287	0.71190257	0.68145287	
1,154.1	0.03044048	0.28806306	0.68149646	0.71193694	0.68149646	
1,154.2	0.03043127	0.28802869	0.68154003	0.71197131	0.68154003	
1,154.3	0.03042207	0.28799433	0.68158361	0.71200567	0.68158361	
1,154.4	0.03041286	0.28795996	0.68162717	0.71204004	0.68162717	
1,154.5	0.03040366	0.2879256	0.68167073	0.7120744	0.68167073	
1,154.6	0.03039447	0.28789124	0.68171429	0.71210876	0.68171429	
1,154.7	0.03038527	0.28785689	0.68175784	0.71214311	0.68175784	
1,154.8	0.03037608	0.28782253	0.68180139	0.71217747	0.68180139	
1,154.9	0.03036689	0.28778818	0.68184493	0.71221182	0.68184493	
1,155	0.0303577	0.28775383	0.68188846	0.71224617	0.68188846	
1,155.1	0.03034852	0.28771949	0.68193199	0.71228051	0.68193199	
1,155.2	0.03033934	0.28768514	0.68197552	0.71231486	0.68197552	
1,155.3	0.03033016	0.2876508	0.68201904	0.7123492	0.68201904	
1,155.4	0.03032098	0.28761646	0.68206256	0.71238354	0.68206256	
1,155.5	0.03031181	0.28758213	0.68210606	0.71241787	0.68210606	
1,155.6	0.03030264	0.28754779	0.68214957	0.71245221	0.68214957	
1,155.7	0.03029347	0.28751346	0.68219307	0.71248654	0.68219307	
1,155.8	0.03028431	0.28747913	0.68223656	0.71252087	0.68223656	
1,155.9	0.03027515	0.2874448	0.68228005	0.7125552	0.68228005	
1,156	0.03026599	0.28741048	0.68232354	0.71258952	0.68232354	
